0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
308.8327942,-1.1162162,0.019,0.051,4.0,0.359,0.0,0.056,0.056,0.0,0.0,0.0,4.0,21.565,21.539,0.033,0.099,1.8,4.0,20.533,20.527,0.016,0.032,0.8,4.0,20.077,20.062,0.017,0.035,1.2,4.0,19.82,19.784,0.046,0.094,1.3
308.8704834,-1.1846809,0.022,0.027,4.0,0.364,4.0,19.811,19.812,0.019,0.029,0.6,4.0,17.747,17.75,0.005,0.014,1.7,4.0,16.951,16.95,0.005,0.016,3.0,4.0,16.632,16.631,0.005,0.023,2.5,4.0,16.46,16.46,0.009,0.004,0.0
308.8843384,-1.0992609,0.028,0.035,4.0,0.36,4.0,19.449,19.451,0.015,0.014,0.2,4.0,18.094,18.098,0.006,0.013,1.4,4.0,17.568,17.57,0.005,0.01,1.0,4.0,17.386,17.385,0.006,0.012,0.5,4.0,17.308,17.297,0.01,0.035,3.0
308.8929443,-1.112865,0.028,0.037,4.0,0.362,4.0,19.227,19.24,0.014,0.043,2.3,4.0,17.62,17.625,0.005,0.021,3.0,4.0,16.991,16.997,0.005,0.01,1.2,4.0,16.768,16.768,0.005,0.011,0.3,4.0,16.688,16.682,0.009,0.018,1.0
308.8049622,-1.188719,0.028,0.03,4.0,0.371,0.0,0.063,0.063,0.0,0.0,0.0,4.0,21.702,21.66,0.039,0.116,3.0,4.0,20.236,20.23,0.015,0.045,2.8,4.0,18.805,18.805,0.013,0.041,2.5,4.0,18.034,18.045,0.015,0.051,2.1
308.8117065,-1.2100462,0.01,0.025,4.0,0.371,4.0,20.294,20.305,0.027,0.058,1.0,4.0,19.023,19.027,0.012,0.01,0.1,4.0,18.513,18.493,0.011,0.028,1.1,4.0,18.307,18.311,0.013,0.054,1.0,4.0,18.262,18.261,0.018,0.013,0.1
308.8200378,-1.1764232,0.014,0.041,4.0,0.367,4.0,21.764,21.745,0.082,0.22,1.4,4.0,20.775,20.78,0.018,0.012,0.1,4.0,20.389,20.388,0.014,0.03,1.1,4.0,20.238,20.239,0.019,0.032,0.5,4.0,20.095,20.089,0.059,0.044,0.1
308.8248291,-1.16763,0.009,0.029,4.0,0.364,4.0,21.533,21.486,0.065,0.091,0.6,4.0,20.224,20.221,0.012,0.01,0.2,4.0,19.645,19.655,0.009,0.029,2.7,4.0,19.435,19.448,0.011,0.028,1.8,4.0,19.294,19.293,0.031,0.061,1.1
308.8364868,-1.243448,0.046,0.092,4.0,0.367,0.0,0.055,0.055,0.0,0.0,0.0,4.0,21.254,21.246,0.025,0.028,0.3,4.0,20.462,20.452,0.015,0.041,2.2,4.0,20.16,20.164,0.019,0.047,1.3,4.0,20.07,20.038,0.058,0.103,0.6
308.8349609,-1.183526,0.025,0.014,4.0,0.365,4.0,20.771,20.762,0.037,0.064,0.9,4.0,19.571,19.571,0.009,0.01,0.3,4.0,19.058,19.053,0.007,0.023,2.6,4.0,18.83,18.837,0.009,0.019,1.1,4.0,18.675,18.669,0.02,0.026,0.5
308.8352051,-1.224016,0.024,0.018,4.0,0.368,4.0,21.541,21.511,0.067,0.136,1.0,4.0,20.28,20.275,0.013,0.027,1.0,4.0,19.759,19.755,0.01,0.032,2.6,4.0,19.541,19.543,0.012,0.03,1.7,4.0,19.387,19.375,0.033,0.037,0.4
308.8439636,-1.153008,0.022,0.026,4.0,0.361,2.0,22.444,22.441,0.224,0.134,0.2,4.0,20.397,20.392,0.014,0.013,0.2,4.0,19.173,19.172,0.007,0.019,1.8,4.0,18.657,18.645,0.008,0.022,2.6,4.0,18.308,18.308,0.016,0.019,0.4
308.8458862,-1.128267,0.011,0.032,4.0,0.358,4.0,21.173,21.113,0.049,0.137,1.9,4.0,19.691,19.698,0.009,0.028,2.5,4.0,19.147,19.145,0.007,0.021,1.9,4.0,18.93,18.935,0.009,0.012,0.4,4.0,18.82,18.816,0.022,0.026,0.3
308.8470459,-1.0526087,0.037,0.044,12.0,0.355,0.0,0.052,0.052,0.0,0.0,0.0,10.0,22.345,22.32,0.038,0.106,0.8,11.0,20.782,20.795,0.012,0.06,2.3,11.0,19.484,19.47,0.007,0.022,1.0,11.0,18.701,18.701,0.012,0.038,0.8
308.8499451,-1.132049,0.018,0.047,4.0,0.358,4.0,21.25,21.273,0.054,0.093,0.6,4.0,20.231,20.233,0.012,0.009,0.1,4.0,19.887,19.9,0.01,0.036,3.0,4.0,19.766,19.774,0.014,0.032,1.0,4.0,19.672,19.672,0.042,0.018,0.0
308.8512878,-1.1682842,0.012,0.032,4.0,0.363,0.0,0.063,0.063,0.0,0.0,0.0,4.0,20.273,20.272,0.012,0.008,0.1,4.0,19.312,19.314,0.008,0.021,2.0,4.0,18.944,18.946,0.009,0.025,1.8,4.0,18.714,18.709,0.02,0.012,0.1
308.8517456,-1.1524607,0.014,0.041,4.0,0.361,4.0,21.12,21.065,0.046,0.128,2.0,4.0,19.902,19.911,0.01,0.019,1.0,4.0,19.544,19.537,0.008,0.03,3.0,4.0,19.386,19.392,0.011,0.014,0.4,4.0,19.317,19.271,0.03,0.086,2.2
308.8522949,-1.141096,0.016,0.028,4.0,0.359,4.0,21.634,21.628,0.073,0.097,0.4,4.0,20.405,20.396,0.014,0.022,0.7,4.0,19.732,19.743,0.009,0.031,2.7,4.0,19.489,19.495,0.011,0.019,0.6,4.0,19.353,19.336,0.032,0.029,0.2
308.8530273,-1.1913434,0.016,0.024,4.0,0.365,3.0,22.184,22.136,0.125,0.084,0.2,4.0,19.431,19.43,0.008,0.005,0.1,4.0,18.273,18.268,0.006,0.013,1.4,4.0,17.84,17.842,0.007,0.016,1.3,4.0,17.577,17.579,0.012,0.033,2.1
308.8552856,-1.1580549,0.022,0.017,4.0,0.361,0.0,0.063,0.063,0.0,0.0,0.0,4.0,20.159,20.166,0.012,0.025,1.0,4.0,18.834,18.837,0.006,0.017,1.8,4.0,18.171,18.185,0.007,0.025,2.5,4.0,17.804,17.809,0.012,0.03,1.2
308.8562012,-1.1064422,0.017,0.03,4.0,0.358,4.0,21.424,21.399,0.065,0.075,0.3,4.0,20.141,20.141,0.012,0.027,1.1,4.0,19.567,19.565,0.009,0.013,0.5,4.0,19.341,19.341,0.011,0.048,2.5,4.0,19.18,19.183,0.028,0.033,0.4
308.8564453,-1.2204059,0.017,0.026,4.0,0.366,4.0,21.619,21.529,0.067,0.221,3.0,4.0,20.233,20.232,0.012,0.026,1.1,4.0,19.687,19.687,0.009,0.003,0.0,4.0,19.484,19.497,0.012,0.028,1.7,4.0,19.376,19.372,0.033,0.039,0.3
308.8647461,-1.1493959,0.013,0.033,4.0,0.36,4.0,21.405,21.394,0.059,0.06,0.2,4.0,19.631,19.637,0.009,0.019,1.2,4.0,18.893,18.894,0.007,0.018,2.0,4.0,18.595,18.594,0.008,0.019,0.7,4.0,18.394,18.396,0.016,0.018,0.2
308.8681641,-1.212616,0.025,0.029,4.0,0.365,3.0,22.263,22.301,0.162,0.199,0.5,4.0,20.509,20.51,0.015,0.031,1.2,4.0,19.77,19.768,0.01,0.013,0.4,4.0,19.532,19.538,0.012,0.018,0.5,4.0,19.365,19.355,0.033,0.065,1.1
308.8696899,-1.120541,0.015,0.04,4.0,0.359,3.0,22.228,22.221,0.134,0.076,0.1,4.0,19.779,19.786,0.009,0.014,0.6,4.0,18.62,18.628,0.006,0.019,2.7,4.0,18.195,18.199,0.007,0.012,0.6,4.0,17.96,17.963,0.014,0.031,1.2
308.8682861,-1.1213642,0.009,0.044,4.0,0.359,0.0,0.055,0.055,0.0,0.0,0.0,4.0,20.876,20.88,0.019,0.023,0.3,4.0,19.447,19.449,0.008,0.023,2.0,4.0,18.809,18.812,0.008,0.017,1.1,4.0,18.433,18.421,0.016,0.043,1.5
308.8708801,-1.1673189,0.021,0.045,4.0,0.362,0.0,0.063,0.063,0.0,0.0,0.0,4.0,20.462,20.457,0.014,0.029,0.9,4.0,19.096,19.107,0.007,0.021,2.5,4.0,17.812,17.811,0.006,0.015,1.9,4.0,17.127,17.132,0.01,0.018,0.8
308.8703918,-1.168821,0.019,0.028,4.0,0.362,0.0,0.064,0.064,0.0,0.0,0.0,4.0,20.592,20.611,0.016,0.04,1.7,4.0,19.093,19.095,0.007,0.007,0.3,4.0,18.076,18.073,0.007,0.014,1.4,4.0,17.524,17.52,0.011,0.032,1.7
308.8734436,-1.1626089,0.023,0.031,4.0,0.362,4.0,21.489,21.472,0.065,0.166,1.5,4.0,20.423,20.416,0.014,0.022,0.7,4.0,19.959,19.958,0.011,0.037,2.5,4.0,19.748,19.752,0.013,0.011,0.2,4.0,19.604,19.596,0.039,0.06,0.5
308.8756104,-1.217445,0.024,0.021,4.0,0.365,4.0,21.062,21.045,0.046,0.079,0.7,4.0,20.079,20.08,0.011,0.019,0.7,4.0,19.707,19.696,0.009,0.033,3.0,4.0,19.588,19.577,0.012,0.038,2.6,4.0,19.578,19.566,0.039,0.054,0.4
308.8773804,-1.1527109,0.021,0.032,4.0,0.361,4.0,21.306,21.323,0.057,0.075,0.4,4.0,18.923,18.924,0.008,0.014,0.8,4.0,17.932,17.934,0.006,0.017,2.6,4.0,17.549,17.552,0.006,0.02,2.8,4.0,17.359,17.36,0.011,0.023,0.9
308.876709,-1.1517709,0.039,0.03,4.0,0.361,4.0,21.669,21.565,0.072,0.174,1.6,4.0,20.139,20.136,0.014,0.097,2.8,4.0,19.544,19.552,0.011,0.024,0.7,4.0,19.262,19.264,0.013,0.049,2.6,4.0,19.1,19.107,0.027,0.05,0.7
308.8772888,-1.1207529,0.016,0.04,4.0,0.36,4.0,20.975,20.98,0.043,0.025,0.1,4.0,19.29,19.291,0.008,0.024,2.5,4.0,18.681,18.688,0.006,0.017,2.2,4.0,18.461,18.463,0.007,0.017,0.7,4.0,18.358,18.344,0.016,0.037,1.4
308.8799438,-1.192402,0.017,0.029,4.0,0.364,4.0,20.711,20.696,0.035,0.044,0.4,4.0,19.544,19.54,0.008,0.021,1.5,4.0,19.12,19.118,0.007,0.005,0.1,4.0,18.945,18.956,0.009,0.023,1.7,4.0,18.893,18.894,0.023,0.021,0.2
308.8801575,-1.1133382,0.02,0.04,4.0,0.36,4.0,21.165,21.129,0.049,0.181,3.5,4.0,19.721,19.72,0.009,0.016,0.7,4.0,19.118,19.126,0.007,0.018,1.8,4.0,18.9,18.901,0.009,0.004,0.0,4.0,18.838,18.817,0.021,0.075,2.6
308.8813477,-1.1756589,0.025,0.032,4.0,0.363,4.0,21.579,21.601,0.072,0.104,0.5,4.0,20.582,20.58,0.015,0.039,1.4,4.0,20.088,20.094,0.012,0.021,0.9,4.0,19.9,19.901,0.015,0.022,0.4,4.0,19.79,19.788,0.046,0.08,0.8
308.882782,-1.146578,0.016,0.031,4.0,0.362,2.0,22.491,22.485,0.211,0.055,0.0,4.0,20.204,20.21,0.012,0.027,1.3,4.0,19.111,19.119,0.007,0.02,2.1,4.0,18.668,18.668,0.008,0.011,0.4,4.0,18.433,18.421,0.017,0.023,0.5
308.8838196,-1.1268344,0.018,0.037,4.0,0.361,4.0,20.402,20.39,0.027,0.031,0.4,4.0,18.914,18.92,0.007,0.017,1.7,4.0,18.311,18.313,0.006,0.015,1.7,4.0,18.071,18.076,0.007,0.014,0.8,4.0,17.966,17.97,0.013,0.013,0.3
308.8852844,-1.1330372,0.016,0.043,4.0,0.361,4.0,20.56,20.565,0.031,0.057,0.8,4.0,19.343,19.346,0.008,0.013,0.6,4.0,18.852,18.856,0.006,0.016,1.6,4.0,18.682,18.683,0.008,0.021,0.9,4.0,18.598,18.589,0.019,0.046,1.3
308.8868408,-1.097876,0.033,0.041,4.0,0.361,4.0,21.381,21.382,0.06,0.117,0.9,4.0,20.193,20.195,0.012,0.017,0.5,4.0,19.652,19.647,0.009,0.013,0.6,4.0,19.461,19.456,0.011,0.022,1.2,4.0,19.415,19.389,0.033,0.067,1.3
308.8871155,-1.130088,0.015,0.043,4.0,0.361,4.0,20.534,20.527,0.03,0.069,1.3,4.0,19.513,19.512,0.008,0.008,0.2,4.0,19.136,19.141,0.007,0.019,2.0,4.0,18.978,18.983,0.009,0.022,1.2,4.0,18.914,18.891,0.024,0.059,1.5
308.8879089,-1.1200789,0.016,0.046,4.0,0.361,4.0,20.873,20.87,0.039,0.04,0.2,4.0,19.868,19.867,0.01,0.023,1.2,4.0,19.474,19.476,0.008,0.012,0.5,4.0,19.32,19.331,0.011,0.027,1.5,4.0,19.27,19.256,0.029,0.072,1.1
308.8887329,-1.0714232,0.019,0.053,4.0,0.362,3.0,22.175,22.288,0.138,0.246,1.0,4.0,20.412,20.425,0.014,0.048,2.9,4.0,19.661,19.664,0.009,0.025,1.9,4.0,19.382,19.379,0.011,0.013,0.4,4.0,19.272,19.252,0.029,0.057,0.9
308.8892822,-1.1259972,0.028,0.041,4.0,0.361,4.0,21.072,21.086,0.048,0.145,2.1,4.0,20.108,20.099,0.011,0.039,2.6,4.0,19.613,19.61,0.009,0.019,1.0,4.0,19.377,19.383,0.011,0.016,0.5,4.0,19.321,19.289,0.031,0.073,1.7
308.8979187,-1.0735462,0.026,0.032,4.0,0.365,4.0,21.786,21.72,0.083,0.186,1.3,4.0,19.834,19.838,0.01,0.033,3.0,4.0,19.054,19.056,0.007,0.02,2.0,4.0,18.742,18.74,0.008,0.019,1.5,4.0,18.629,18.619,0.019,0.045,1.3
308.8968811,-1.21146,0.035,0.008,4.0,0.364,2.0,22.143,22.202,0.172,0.242,0.9,4.0,20.69,20.681,0.016,0.042,1.6,4.0,19.998,20.001,0.011,0.017,0.5,4.0,19.72,19.733,0.013,0.036,1.6,4.0,19.601,19.581,0.039,0.109,2.2
308.9029846,-1.1732204,0.026,0.053,4.0,0.364,4.0,21.836,21.767,0.084,0.183,1.4,4.0,20.083,20.065,0.016,0.033,1.1,4.0,19.352,19.364,0.011,0.036,2.1,4.0,19.017,19.035,0.012,0.037,3.0,4.0,18.887,18.891,0.024,0.036,0.6
308.8092957,-1.1410152,0.011,0.042,4.0,0.364,0.0,0.057,0.057,0.0,0.0,0.0,4.0,21.427,21.394,0.028,0.057,1.2,4.0,19.881,19.889,0.01,0.022,1.2,4.0,19.077,19.067,0.009,0.029,3.0,4.0,18.606,18.591,0.019,0.051,1.6
308.8190002,-1.1827072,0.015,0.031,4.0,0.368,0.0,0.054,0.054,0.0,0.0,0.0,4.0,21.218,21.22,0.025,0.033,0.5,4.0,19.995,19.998,0.011,0.014,0.4,4.0,19.482,19.478,0.011,0.034,2.6,4.0,19.175,19.175,0.028,0.043,0.5
308.8363037,-1.205883,0.037,0.03,4.0,0.367,0.0,0.06,0.06,0.0,0.0,0.0,4.0,22.153,22.099,0.082,0.144,0.5,4.0,20.697,20.701,0.038,0.04,0.2,4.0,19.451,19.449,0.021,0.053,1.7,4.0,18.728,18.738,0.023,0.049,1.1
308.836792,-1.2052882,0.024,0.027,4.0,0.367,0.0,0.058,0.058,0.0,0.0,0.0,4.0,21.093,21.099,0.024,0.064,1.9,4.0,20.222,20.225,0.019,0.048,1.5,4.0,19.9,19.874,0.024,0.102,1.6,4.0,19.803,19.764,0.065,0.119,0.5
308.8440857,-1.160991,0.018,0.026,4.0,0.362,0.0,0.064,0.064,0.0,0.0,0.0,4.0,21.071,21.057,0.022,0.055,1.6,4.0,19.597,19.597,0.009,0.025,2.1,4.0,18.845,18.859,0.008,0.028,2.5,4.0,18.364,18.352,0.016,0.037,1.2
308.8437805,-1.1121559,0.022,0.033,4.0,0.357,3.0,21.989,21.887,0.108,0.235,1.6,4.0,20.889,20.881,0.02,0.019,0.2,4.0,20.433,20.424,0.016,0.029,1.0,4.0,20.132,20.135,0.019,0.04,0.5,4.0,20.098,20.098,0.061,0.099,0.7
308.8462524,-1.180441,0.021,0.031,4.0,0.364,0.0,0.054,0.054,0.0,0.0,0.0,4.0,20.885,20.876,0.019,0.029,0.5,4.0,19.473,19.474,0.008,0.023,2.0,4.0,18.292,18.294,0.007,0.007,0.1,4.0,17.628,17.625,0.012,0.031,1.8
308.8487854,-1.1707842,0.031,0.022,4.0,0.363,0.0,0.064,0.064,0.0,0.0,0.0,4.0,20.72,20.731,0.017,0.053,1.9,4.0,19.282,19.285,0.008,0.016,1.1,4.0,17.939,17.936,0.006,0.013,1.4,4.0,17.17,17.173,0.01,0.012,0.3
308.8503418,-1.2422689,0.029,0.034,4.0,0.365,4.0,21.989,21.902,0.107,0.186,0.7,4.0,20.727,20.729,0.017,0.016,0.2,4.0,20.302,20.309,0.014,0.03,0.9,4.0,20.2,20.179,0.022,0.033,0.6,4.0,20.158,20.115,0.065,0.076,0.4
308.8509521,-1.103565,0.022,0.03,4.0,0.357,2.0,22.403,22.404,0.186,0.008,0.0,4.0,21.321,21.295,0.026,0.083,3.0,4.0,20.403,20.402,0.014,0.026,0.9,4.0,20.089,20.089,0.017,0.022,0.3,4.0,19.871,19.872,0.049,0.111,1.1
308.8544312,-1.0905689,0.009,0.03,4.0,0.357,4.0,21.972,21.969,0.099,0.257,0.9,4.0,20.806,20.811,0.018,0.049,1.6,4.0,20.187,20.197,0.013,0.037,2.1,4.0,19.953,19.947,0.015,0.024,0.5,4.0,19.76,19.743,0.043,0.048,0.3
308.8556824,-1.1221422,0.012,0.025,4.0,0.358,2.0,22.53,22.486,0.188,0.415,2.4,4.0,20.739,20.739,0.017,0.029,0.8,4.0,19.881,19.881,0.01,0.02,0.8,4.0,19.573,19.575,0.012,0.039,3.0,4.0,19.328,19.315,0.031,0.073,0.7
308.856842,-1.1544827,0.026,0.032,4.0,0.361,0.0,0.056,0.056,0.0,0.0,0.0,4.0,20.517,20.511,0.016,0.026,0.7,4.0,19.075,19.082,0.009,0.018,1.0,4.0,17.699,17.691,0.011,0.017,0.7,4.0,16.95,16.954,0.014,0.021,0.5
308.8628845,-1.1864382,0.013,0.016,4.0,0.364,0.0,0.062,0.062,0.0,0.0,0.0,4.0,21.366,21.368,0.028,0.09,2.6,4.0,20.315,20.313,0.014,0.013,0.2,4.0,19.954,19.955,0.016,0.057,2.2,4.0,19.644,19.642,0.041,0.072,0.9
308.865448,-1.056913,0.027,0.041,4.0,0.355,0.0,0.063,0.063,0.0,0.0,0.0,4.0,20.745,20.743,0.017,0.048,1.9,4.0,19.705,19.708,0.009,0.026,1.8,4.0,19.321,19.324,0.01,0.032,1.7,4.0,19.075,19.068,0.025,0.035,0.6
308.868042,-1.2018632,0.03,0.026,4.0,0.365,0.0,0.069,0.069,0.0,0.0,0.0,4.0,21.72,21.708,0.037,0.032,0.2,4.0,20.229,20.221,0.013,0.02,0.7,4.0,19.096,19.09,0.009,0.028,3.0,4.0,18.453,18.454,0.018,0.016,0.2
308.8716125,-1.0995729,0.039,0.04,4.0,0.358,2.0,22.399,22.399,0.186,0.039,0.0,4.0,21.433,21.466,0.03,0.07,1.3,4.0,20.767,20.737,0.019,0.058,2.4,4.0,20.428,20.427,0.023,0.038,0.5,4.0,20.424,20.429,0.078,0.08,0.2
308.8769836,-1.1730483,0.029,0.041,4.0,0.363,0.0,0.065,0.065,0.0,0.0,0.0,4.0,21.73,21.71,0.037,0.065,0.9,4.0,20.323,20.324,0.014,0.012,0.1,4.0,19.504,19.505,0.012,0.029,1.8,4.0,19.02,19.028,0.026,0.051,0.6
308.8782959,-1.172881,0.034,0.032,4.0,0.363,0.0,0.066,0.066,0.0,0.0,0.0,4.0,22.146,22.151,0.054,0.047,0.2,4.0,20.851,20.842,0.02,0.031,0.6,4.0,19.833,19.841,0.015,0.031,0.9,4.0,19.294,19.295,0.031,0.123,2.1
308.8771667,-1.1326189,0.033,0.037,4.0,0.361,3.0,22.381,22.361,0.157,0.152,0.3,4.0,20.863,20.862,0.019,0.004,0.0,4.0,20.217,20.216,0.013,0.007,0.1,4.0,19.937,19.943,0.015,0.029,0.7,4.0,19.738,19.73,0.044,0.098,1.1
308.8783875,-1.095588,0.033,0.03,4.0,0.359,2.0,22.434,22.434,0.201,0.049,0.0,4.0,20.903,20.9,0.019,0.044,1.3,4.0,20.171,20.175,0.012,0.008,0.1,4.0,19.92,19.926,0.015,0.017,0.3,4.0,19.765,19.757,0.044,0.085,1.0
308.8805542,-1.1793842,0.026,0.012,4.0,0.363,0.0,0.055,0.055,0.0,0.0,0.0,4.0,21.555,21.55,0.032,0.074,1.1,4.0,20.313,20.293,0.014,0.03,1.5,4.0,19.732,19.737,0.013,0.027,1.0,4.0,19.449,19.45,0.035,0.036,0.3
308.8869324,-1.1451499,0.027,0.037,4.0,0.362,0.0,0.057,0.057,0.0,0.0,0.0,4.0,20.756,20.751,0.017,0.025,0.5,4.0,19.256,19.254,0.007,0.015,1.0,4.0,18.395,18.396,0.007,0.01,0.4,4.0,17.927,17.924,0.013,0.009,0.1
308.8870239,-1.1805,0.008,0.033,4.0,0.364,0.0,0.054,0.054,0.0,0.0,0.0,4.0,21.135,21.122,0.023,0.026,0.4,4.0,19.634,19.636,0.009,0.025,1.6,4.0,18.673,18.676,0.008,0.02,1.2,4.0,18.158,18.154,0.015,0.01,0.1
308.8892822,-1.1562272,0.027,0.025,4.0,0.363,0.0,0.065,0.065,0.0,0.0,0.0,4.0,21.447,21.45,0.03,0.025,0.2,4.0,20.084,20.081,0.012,0.025,1.4,4.0,19.121,19.124,0.009,0.022,1.0,4.0,18.605,18.617,0.019,0.043,1.3
308.8893433,-1.1815872,0.024,0.043,4.0,0.364,0.0,0.055,0.055,0.0,0.0,0.0,4.0,21.617,21.622,0.034,0.069,1.1,4.0,20.238,20.24,0.013,0.016,0.4,4.0,19.31,19.316,0.01,0.014,0.4,4.0,18.817,18.803,0.022,0.053,1.3
308.8894348,-1.117965,0.026,0.032,4.0,0.361,0.0,0.055,0.055,0.0,0.0,0.0,4.0,20.597,20.595,0.015,0.026,0.6,4.0,19.217,19.217,0.007,0.026,2.9,4.0,18.496,18.496,0.007,0.015,0.5,4.0,18.089,18.1,0.014,0.04,2.1
308.8954468,-1.148138,0.018,0.039,4.0,0.363,0.0,0.057,0.057,0.0,0.0,0.0,4.0,20.583,20.568,0.015,0.048,2.5,4.0,19.377,19.378,0.008,0.021,1.8,4.0,18.893,18.895,0.009,0.016,0.5,4.0,18.639,18.641,0.019,0.026,0.4
308.8962097,-1.187369,0.025,0.023,4.0,0.364,0.0,0.061,0.061,0.0,0.0,0.0,4.0,20.587,20.593,0.015,0.019,0.4,4.0,19.147,19.147,0.007,0.012,0.7,4.0,18.093,18.1,0.007,0.021,1.8,4.0,17.491,17.499,0.011,0.025,1.0
308.8975525,-1.0585618,0.027,0.024,4.0,0.365,0.0,0.064,0.064,0.0,0.0,0.0,4.0,21.382,21.37,0.029,0.039,0.5,4.0,20.008,20.019,0.011,0.027,1.4,4.0,19.316,19.314,0.01,0.023,0.9,4.0,18.945,18.939,0.023,0.087,3.0
308.9024048,-1.2463012,0.041,0.036,4.0,0.361,0.0,0.041,0.041,0.0,0.0,0.0,4.0,21.402,21.396,0.028,0.093,1.8,4.0,20.321,20.32,0.014,0.042,1.8,4.0,19.883,19.893,0.015,0.042,2.0,4.0,19.601,19.6,0.04,0.041,0.3
308.7658997,-1.203603,0.009,0.04,4.0,0.386,0.0,0.07,0.07,0.0,0.0,0.0,4.0,22.296,22.259,0.06,0.138,1.1,4.0,20.755,20.762,0.021,0.032,0.6,4.0,19.985,20.007,0.026,0.043,0.7,4.0,19.614,19.63,0.055,0.128,0.7
308.795105,-1.1987972,0.032,0.013,4.0,0.374,0.0,0.07,0.07,0.0,0.0,0.0,4.0,22.055,22.02,0.048,0.122,1.5,4.0,20.571,20.58,0.016,0.023,0.5,4.0,19.635,19.637,0.013,0.038,2.5,4.0,19.113,19.108,0.027,0.029,0.4
308.835968,-1.0931412,0.02,0.031,4.0,0.357,0.0,0.047,0.047,0.0,0.0,0.0,4.0,21.825,21.781,0.04,0.071,1.0,4.0,20.439,20.454,0.015,0.035,1.5,4.0,19.144,19.136,0.009,0.029,2.0,4.0,18.406,18.404,0.017,0.012,0.1
308.8370361,-1.2356809,0.019,0.048,4.0,0.367,0.0,0.056,0.056,0.0,0.0,0.0,4.0,22.327,22.344,0.063,0.064,0.2,4.0,20.789,20.786,0.02,0.019,0.2,4.0,19.456,19.455,0.011,0.029,1.8,4.0,18.725,18.715,0.021,0.043,0.9
308.8442993,-1.1057122,0.036,0.053,4.0,0.357,0.0,0.05,0.05,0.0,0.0,0.0,4.0,22.166,22.105,0.052,0.167,2.2,4.0,20.574,20.572,0.016,0.036,1.3,4.0,19.53,19.521,0.012,0.043,2.4,4.0,18.907,18.916,0.023,0.063,2.0
308.8452148,-1.192592,0.033,0.027,4.0,0.365,0.0,0.064,0.064,0.0,0.0,0.0,4.0,22.174,22.187,0.056,0.068,0.4,4.0,20.591,20.581,0.017,0.03,1.0,4.0,19.626,19.629,0.013,0.036,1.3,4.0,19.011,19.032,0.026,0.053,1.1
308.8576355,-1.1297929,0.03,0.069,4.0,0.359,0.0,0.058,0.058,0.0,0.0,0.0,4.0,22.398,22.397,0.066,0.083,0.4,4.0,20.876,20.866,0.021,0.039,1.0,4.0,19.681,19.678,0.013,0.013,0.2,4.0,19.024,19.01,0.025,0.067,2.1
308.8666077,-1.1416372,0.028,0.028,4.0,0.36,0.0,0.057,0.057,0.0,0.0,0.0,4.0,21.507,21.505,0.031,0.038,0.4,4.0,20.41,20.414,0.015,0.02,0.5,4.0,19.948,19.932,0.015,0.04,1.6,4.0,19.767,19.753,0.044,0.058,0.5
308.8683472,-1.1733673,0.05,0.036,4.0,0.363,0.0,0.067,0.067,0.0,0.0,0.0,4.0,22.588,22.612,0.075,0.129,0.7,4.0,21.288,21.295,0.029,0.049,0.6,4.0,19.962,19.957,0.016,0.011,0.1,4.0,19.118,19.133,0.027,0.043,0.6
308.873291,-1.17465,0.036,0.035,4.0,0.363,0.0,0.066,0.066,0.0,0.0,0.0,4.0,22.081,22.078,0.05,0.108,1.1,4.0,20.616,20.612,0.017,0.025,0.5,4.0,19.378,19.38,0.011,0.014,0.3,4.0,18.72,18.712,0.021,0.082,3.4
